CMSL#,District,Trade Class,Active?,Location Name,Brand Code,Phone,Fax,Physical Address 1,Physical Address 2,City,Province,PostCode,Open 24 hours?,opens,closes,Food Store?,Restaurant?,Service Station?,No.of bays,Carwash?,Carwash Type 1,Carwash Type 2,Truckwash?,Travel Stop?,Cardlock Type,ATM Banking?,SaniDump?,Showers?,Trucker Lounge?,Weigh-Scale?,Laundry?,Lottery?,Used Oil Depot?,Tire Repair?,Diesel?,Gasoline?,Ethanol?,Propane?,NGV?,Division,ALT-cd,System,MS-cd,Husky Market?,Pay@Pump?,Propane Tank Exchange?,Cust-no,Acc.Type,Site Terms,Tank Terms,Reseller id #,Excemption License #,Rent Terms,MeterProducts,ss-commission,fs-commission,cl-commission,SiteProducts,Latitude, Longitude,Motorists with Disabilities?,Bulk DEF
4365,224,SSERV,no,32 AVE MOHAWK,MOHAWK,(403)272-4944,(999)999-9999,32 AVE MOHAWK,3400 32 AVE NE,CALGARY,AB,T1Y 6G8,no,600,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT09,no,MS003,no,yes,yes,667583,R1,E30,,856-842-059,,ERNT,131;173;174;175;,;;;;,;;;;,;;;;,131;173;174;175;,51.08164094,-113.9885877,yes,no
4370,221,SSERV,yes,CHINOOK HUSKY,HUSKY,(403)259-3364,(403)252-1821,CHINOOK HUSKY,5316 MACLEOD TR S,CALGARY,AB,T2H 0J4,no,600,2200,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS003,no,yes,yes,667875,R7,E30,CONS,846689289RT,,ERNT,105;131;173;174;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,105;131;173;174;,51.005956,-114.069362,yes,no
4395,103,FSERV,yes,CRESTON HUSKY,HUSKY,(250)428-2412,(250)000-0000,CRESTON HUSKY,631 20 AVE S,CRESTON,BC,V0B 1G5,no,700,1930,yes,no,no,,yes,Wand Wash,,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,1,ALT04,yes,MS006,no,?,no,668006,R7,E30,ECOD,75991522RT,,,,,,,104;105;131;154;,49.08813392,-116.5015686,yes,no
4409,104,FSERV,no,KELOWNA HUSKY SERVICE,HUSKY,(250)763-5076,(999)999-9999,KELOWNA HUSKY SERVICE,380 HARVEY AVE,KELOWNA,BC,V1Y 6C4,no,600,2200,yes,no,no,,yes,Brush/Softcloth,,no,no,,no,no,no,no,no,no,?,yes,yes,yes,yes,yes,no,no,1,ALT09,no,MS006,no,?,no,667287,R4,E30,,897180931rt0001,,ERNT,,,,,,49.88366816,-119.4958743,yes,no
4410,103,SSERV,yes,OKANAGAN WASH ZONE,HUSKY,(250)491-9274,(250)491-9275,OKANAGAN WASH ZONE,150 EDWARDS RD,KELOWNA,BC,V1X 7J5,no,600,2200,no,no,no,,yes,Wand Wash,,yes,no,Husky Route Commander,no,no,yes,no,yes,no,yes,no,no,yes,yes,yes,yes,no,1,ALT03,no,MS006,no,?,no,667813,R4,E30,ECOD,847583705RT,,ERNT,,,,,131;154;9131;9154;,49.92446383,-119.3851854,no,no
4412,103,SSERV,yes,OKANAGAN WASH ZONE HUSKY,HUSKY,(250)491-9256,             ,OKANAGAN WASH ZONE HUSKY,150 EDWARDS RD,KELOWNA,BC,V1X 7J5,no,600,2200,yes,no,no,,yes,Touchless,,no,no,,no,no,yes,no,yes,no,yes,no,no,yes,yes,no,yes,no,1,ALT04,no,MS006,no,yes,no,667813,R4,E30,ECOD,847583705RT,,ERNT,,,,,104;131;154;175;9131;9154;,49.9243,-119.384785,yes,no
4413,103,SSERV,yes,MISSION KELOWNA HUSKY,HUSKY,(250)448-7867,(250)448-7868,MISSION KELOWNA HUSKY,3802 GORDON DR,KELOWNA,BC,V1W 3Y3,no,630,2200,yes,no,no,,no,Touchless,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,1,ALT04,yes,MS006,no,?,no,667100,R7,E30,ECOD,868219288RT,,ERNT,,,,,104;131;154;175;,49.84540912,-119.4803975,yes,no
4416,222,FSERV,yes,SUNSET STRIP HUSKY,HUSKY,(807)468-4888,(807)468-9204,SUNSET STRIP HUSKY,1401 HWY 17 E,KENORA,ON,P9N 1M1,yes,,,yes,no,no,,yes,Wand Wash,,yes,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,2,ALT04,no,MS011,no,yes,no,667126,R4,30,ECOD,897462461RT,17418259,,,,,,104;131;136;154;175;,49.75976,-94.467566,yes,no
4418,352,SSERV,no,KENORA HUSKY CL,HUSKY,(807)548-1149,             ,KENORA HUSKY CL,LOT 16 JONES RD,KENORA,ON,P9N 1M1,yes,,,no,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,3,ALT09,?,MS000,?,?,?,666941,R5,PREPAY,CONS,892998105RT,1741-8259,,131;175;9131;, 3.50; 3.50; 3.50;,;;;, 1.00; 1.00; 1.00;,131;175;9131;,49.77407,-94.3774093,no,no
4426,222,FSERV,yes,KENORA HUSKY TC,HUSKY,(807)468-7740,             ,KENORA HUSKY TC,470 LAKEVIEW DR ,KENORA,ON,P9N 3W7,no,600,2100,yes,no,no,,no,,,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,2,ALT07,no,MS011,no,yes,no,667945,R7,CC,CONS,821188778RT,,ERNT,104;131;173;175;, 1.00; 1.00; 1.00; 1.00;,;;;;,;;;;,104;131;173;175;,49.76805999,-94.51361871,yes,no
4427,344,FSERV,no,C&C HUSKY,HUSKY,(807)548-1352,(807)548-2463,C&C HUSKY,1405 VALLEY DR,KENORA,ON,P9N 2V1,no,600,2300,yes,no,yes,2,no,,,no,no,,no,no,no,no,no,no,yes,no,yes,no,yes,yes,no,no,3,ALT09,yes,MS011,no,?,yes,667052,R4,PREPAY,,839919149RT,9236-2036,,,,,,,49.783062,-94.452844,yes,no
4458,349,SSERV,yes,KINGSTON HUSKY TC,HUSKY,(613)542-3468,(613)546-1389,KINGSTON HUSKY TC,2054 JOYCEVILLE RD,JOYCEVILLE,ON,K0H 1Y0,yes,,,yes,yes,yes,2,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,3,ALT01,no,MS010,no,yes,no,583203,R7,E30,CONS,899101794RT,85549169,ERNT,104;131;164;173;175;9131;,; 0.70; 0.70;;; 0.70;, 0.70; 0.70;; 0.70; 0.70;;,; 1.00; 1.00;;; 1.00;,104;131;164;173;175;9131;,44.322671,-76.336184,no,yes
4459,RCB,SSERV,yes,KINGSTON HUSKY SERVICE BAYS,HUSKY,(613)545-7778,(613)545-7758,KINGSTON HUSKY SERVICE BAYS,401 JOYCEVILLE RD,KINGSTON,ON,K7M 8S5,yes,,,yes,yes,yes,2,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,3,ALT01,no,MS010,no,yes,no,667203,R6,PREPAY,,835255761RT,2559-8465,,,,,,,44.29007995,-76.3282014,no,no
4460,349,SSERV,yes,KINGSTON HUSKY TC,HUSKY,(613)545-7778,(613)546-1389,KINGSTON HUSKY TC,401 JOYCEVILLE RD,KINGSTON,ON,K7M 8S5,yes,,,yes,yes,yes,2,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,3,ALT01,no,MS010,no,yes,no,583203,R7,E30,,899101794RT,85549169,,,,,,,44.29007995,-76.3282014,no,no
4462,224,SSERV,yes,TAUNTON HUSKY,HUSKY,(905)440-4462,(905)404-8276,TAUNTON HUSKY,1330 WILSON RD N,OSHAWA,ON,L1H 7K5,yes,,,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS010,no,yes,yes,667901,R8,E30,CONS,849093638RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,43.936943,-78.86,yes,no
4472,103,SSERV,yes,KITIMAT HUSKY MARKET,HUSKY,(250)632-4626,(250)632-4622,KITIMAT HUSKY MARKET,884 LAHAKAS BLVD,KITIMAT,BC,V8C 2H9,no,600,2200,yes,no,no,,yes,Brush/Softcloth,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS006,yes,yes,yes,667796,R7,E30,CONS,841982069RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,54.048991,-128.652191,yes,no
4490,220,SSERV,yes,LACOMBE HUSKY/TAGS,HUSKY,(403)782-6074,(403)782-6732,LACOMBE HUSKY/TAGS,5804 HWY 2A,LACOMBE,AB,T4L 2G5,no,600,2300,yes,no,no,,yes,Touchless,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,yes,MS007,no,yes,no,668016,R4,E30,ECOD,r74726099,,,,,,,131;154;174;175;,52.473916,-113.717227,yes,no
4512,108,SSERV,yes,SHERWOOD PARK HUSKY/MAC'S,HUSKY,(780)449-1926,             ,SHERWOOD PARK HUSKY/MAC'S,7 JIM COMMON DR,SHERWOOD PARK,AB,T8H 0P9,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,1,ALT04,no,MS007,no,yes,no,667612,R7,30,15,104855408RT,,,,,,,131;154;174;175;,53.546708,-113.295629,yes,no
4527,223,SSERV,yes,KENWOOD HUSKY,HUSKY,(905)637-1080,(905)637-1080,KENWOOD HUSKY,5319 LAKESHORE RD,BURLINGTON,ON,L7L 1C7,no,600,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,2,ALT04,no,MS021,no,yes,no,667919,R7,30,CONS,803936335RT,,ERNT,104;173;175;,;;;, 1.00; 1.00; 1.00;,;;;,104;173;175;,43.3646327,-79.738619,yes,no
4592,105,SSERV,yes,LANGLEY HUSKY MARKET,HUSKY,(604)530-8161,(604)514-9067,LANGLEY HUSKY MARKET,19811 FRASER HWY,LANGLEY,BC,V3A 4E1,yes,,,yes,no,no,,yes,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS001,yes,yes,no,667861,R7,E30,CONS,868840471RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.11190327,-122.6751324,yes,no
4596,104,SSERV,yes,LITTLE FT HUSKY,HUSKY,(250)677-4224,(250)677-4231,LITTLE FT HUSKY,9844 HWY 5,LITTLE FORT,BC,V0E 2C0,no,730,2000,yes,yes,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,1,ALT04,no,MS006,no,yes,no,942946,R7,ECOD,ECOD,130834054RT,,ERNT,,,,,103;104;131;136;154;173;175;,51.3397,-120.17701,yes,no
4597,112,SSERV,no,LANGLEY HUSKY FS & SC,HUSKY,(604)533-0868,(604)533-0861,LANGLEY HUSKY FS & SC,19982 56 AVE,LANGLEY,BC,V3A 3X9,no,700,2200,yes,no,yes,1,yes,Brush/Softcloth,,no,no,,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,ALT09,no,MS001,no,yes,no,821751,R7,PREPAY,,R889937686,16296,ERNT,104;131;175;,;;;,;;;,;;;,104;131;175;,49.10424131,-122.6687168,yes,no
4599,112,SSERV,no,MAPLE RIDGE HUSKY,HUSKY,(604)467-8484,(000)000-0000,MAPLE RIDGE HUSKY,23988 DEWDNEY TRUNK RD,MAPLE RIDGE,BC,V4R 1W2,no,515,2245,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,1,ALT09,no,MS001,no,yes,no,667414,R7,E30,,862375649,,ERNT,,,,,,49.22028055,-122.5578736,yes,no
4686,223,SSERV,no,S EAGLE HUSKY,HUSKY,(519)623-1419,             ,S EAGLE HUSKY,612 HESPELER RD,CAMBRIDGE,ON,N1R 6J8,no,600,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT09,no,MS018,no,yes,no,667912,R7,E30,,898310552RT,,ERNT,,,,,,43.405227,-80.327353,yes,no
4702,352,FSERV,no,S LETHBRIDGE HUSKY,HUSKY,(403)328-9766,(403)328-9766,S LETHBRIDGE HUSKY,422 MAYOR MAGRATH DR,LETHBRIDGE,AB,T1J 3L9,no,700,2100,no,no,yes,3,no,,,no,no,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3,ALT09,no,MS007,no,yes,no,667114,R4,E30,,855343877,,,,,,,,49.69418,-112.810789,yes,no
4721,1909,BULKD,no,LLOYDMINSTER BP,HUSKY,(780)875-2266,             ,LLOYDMINSTER BP,5310 52 ST ,LLOYDMINSTER,AB,T9V 3B5,no,700,1700,no,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,no,no,no,?,?,?,?,?,19,ALT09,no,MS000,no,?,?,490250,R5,ECOD,,102335312RT,CERTIFICATE,ERNT,,,,,,0,0,no,no
4738,224,SSERV,yes,N CARSON HUSKY,HUSKY,(705)722-3880,             ,N CARSON HUSKY,1013 BAYFIELD ST N ,MIDHURST,ON,L0L 1X1,no,600,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,2,ALT04,no,MS010,no,yes,yes,667894,R8,E30,CONS,819961939RT,,ERNT,104;131;173;175;, 1.00; 1.00; 1.00; 1.00;,;;;;,;;;;,104;131;173;175;,44.431359,-79.726753,yes,no
4764,223,SSERV,yes,FISCHER HUSKY,HUSKY,(519)570-2301,(519)742-7710,FISCHER HUSKY,780 HIGHLAND RD W,KITCHENER,ON,N2M 5P6,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT04,no,MS018,no,yes,yes,668010,R7,E30,CONS,752033126RT,,ERNT,104;173;175;,;;;, 1.00; 1.00; 1.00;,;;;,104;173;175;,43.432001,-80.52483,yes,no
4790,344,SSERV,yes,LLOYDMINSTER HUSKY TC,HUSKY,(780)875-5122,(780)875-1401,LLOYDMINSTER HUSKY TC,5721 44 ST,LLOYDMINSTER,AB,T9V 0B3,yes,,,yes,yes,no,,no,Touchless,,no,yes,Husky Route Commander,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,3,ALT01,yes,MS007,yes,yes,yes,667930,R7,E30,,819250010RT,,ERNT,,,,,,53.27803266,-110.0254586,no,no
4791,1901,BULKD,yes,LLOYDMINSTER BP,HUSKY,(780)875-2266,(780)875-1135,LLOYDMINSTER BP,5310 52 ST,LLOYDMINSTER,AB,T9V 0R7,no,700,1700,no,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,?,no,no,yes,yes,yes,no,no,19,ALT02,yes,MS000,no,?,no,490250,R5,E30,E12,102335312RT,CERTIFICATE,ERNT,,,,,121;131;136;154;164;175;9131;9154;9175;,53.285992,-110.011015,no,yes
4792,108,SSERV,yes,WEST LAKE HUSKY,HUSKY,(780)875-0406,(780)875-0411,WEST LAKE HUSKY,2702 50 AVE,LLOYDMINSTER,AB,T9V 2S3,no,600,2400,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,yes,MS007,no,no,yes,667727,R7,E30,ECOD,809112295RT,,ECOD,,,,,131;154;174;175;,53.260845,-110.005577,yes,no
4794,344,SSERV,yes,LLOYDMINSTER HUSKY TC,HUSKY,(780)872-7089,(780)872-5240,LLOYDMINSTER HUSKY TC,5721 44 ST,LLOYDMINSTER,AB,T9V 0B3,yes,,,yes,yes,no,,no,Touchless,,no,yes,Husky Route Commander,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,3,ALT01,yes,MS007,yes,yes,yes,667930,R7,E30,CONS,819250010RT,,ERNT,131;173;174;175;, 0.70;;;;, 0.70; 0.70; 0.70; 0.70;, 1.00;;;;,131;173;174;175;,53.27782423,-110.0275021,no,no
4795,232,SPISL,no,MERIDIAN HUSKY,HUSKY,(780)875-4810,(780)875-1448,MERIDIAN HUSKY,4612 50 AVE,LLOYDMINSTER,AB,T9V 0W3,yes,,,no,no,no,,no,,,no,no,,no,no,no,no,no,no,?,no,yes,no,no,no,no,no,2,ALT09,yes,MS007,no,?,no,821827,R4,DUEN,,875260461,,,,,,,,0,0,yes,no
4796,344,SSERV,yes,WESTSIDE HUSKY,HUSKY,(780)875-6611,(780)808-8362,WESTSIDE HUSKY,6309 44 ST,LLOYDMINSTER,AB,T9V 2G6,no,600,2200,yes,no,no,,no,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,3,ALT04,no,MS007,no,?,yes,667930,R7,30,CONS,819250010RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,53.27791386,-110.0400286,yes,no
4807,344,SSERV,yes,EAST SIDE HUSKY,HUSKY,(306)825-4855,(780)872-5240,EAST SIDE HUSKY,3916 44 ST,LLOYDMINSTER,SK,S9V 0Y2,no,500,2200,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,3,ALT04,yes,MS008,no,no,yes,667930,R7,E30,CONS,819250010RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,53.52783,-109.772712,yes,no
4808,108,SPISL,yes,NORTH BORDER HUSKY CW,HUSKY,(780)875-3199,(780)875-8804,NORTH BORDER HUSKY CW,5906 50 AVE,LLOYDMINSTER,AB,T9V 0X6,no,600,2400,yes,no,no,,yes,Wand Wash,Touchless,yes,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,yes,MS007,no,no,no,667790,R7,E30,ECOD,820475481RT,,,,,,,131;154;174;175;,53.29583,-110.00611,yes,no
4812,220,SSERV,yes,LAKE LOUISE HUSKY,HUSKY,(403)522-3578,(403)760-7605,LAKE LOUISE HUSKY,200 VILLAGE RD,LAKE LOUISE,AB,T0L 1E0,no,700,2300,yes,yes,no,,no,,,no,no,,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,2,ALT04,no,MS007,no,yes,no,667273,R4,E30,ECOD,102942695RT,,,,,,,105;131;154;174;,51.427433,-116.17949,yes,no
4835,1909,BULKD,no,LONGLAC BP,HUSKY,(807)876-2212,(807)876-2642,LONGLAC BP,LOT 2 60 AVE,LONGLAC,ON,P0T 2A0,no,800,1700,no,no,no,,no,,,no,no,no,no,no,no,no,no,no,?,no,no,yes,yes,no,no,no,19,ALT09,yes,MS000,no,?,no,55756,R2,30,,R100442383,61096660,,,,,,,49.781666,-86.534706,yes,no
4840,1907,BULKD,no,LONGLAC CL,HUSKY,(807)876-2212,(807)876-2642,LONGLAC CL,119 HAMEL AVE,LONGLAC,ON,P0T 2A0,yes,,,no,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,no,no,no,yes,yes,no,?,?,19,ALT09,?,MS000,?,?,?,55756,R2,30,,R100442383,61096660,,,,,,,0,0,no,no
4841,352,FSERV,no,NAKINA HUSKY PENNOCKS,HUSKY,(807)329-5265,(807)329-5431,NAKINA HUSKY PENNOCKS,GEN DELIVERY CORDINGLY RD,NAKINA,ON,P0T 2H0,no,600,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,?,no,no,yes,yes,no,yes,no,3,ALT09,yes,MS011,no,?,no,895086,R4,E30,,R122517196,EXEMPT,,,,,,,50.179632,-86.712024,yes,no
4844,343,FSERV,no,LUNDAR HUSKY,HUSKY,(204)762-5461,(204)762-5428,LUNDAR HUSKY,HWY 6,LUNDAR,MB,R0C 1Y0,no,700,1800,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,?,no,yes,yes,yes,yes,no,no,3,ALT09,yes,MS009,no,?,no,379172,R4,DUEN,,R102223070,401007-8,,,,,,,50.698071,-98.030179,yes,no
4848,108,FSERV,yes,HUSKY 16-21,HUSKY,(306)893-4652,(306)893-4640,HUSKY 16-21,220 RAILWAY AVE W HWY,MAIDSTONE,SK,S0M 1M0,no,600,2200,yes,no,no,,yes,Wand Wash,,yes,no,,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,1,ALT04,yes,MS008,no,?,no,667759,R4,ECOD,ECOD,122655582RT,,,,,,,131;175;,53.086872,-109.289688,yes,no
4851,232,INCOM,no,LONGVIEW LANDBANK,HUSKY,(403)558-3646,             ,LONGVIEW LANDBANK,HWY 22,LONGVIEW,AB,T0L 1H0,?,0,2400,no,?,?,,?,,,?,?,,?,?,no,no,no,no,?,no,no,no,no,no,?,no,2,ALT09,no,MS007,no,?,no,942979,R6,DUEN,,,,,,,,,,0,0,yes,no
4856,349,SSERV,no,E KEENE HUSKY,HUSKY,(705)755-0786,(705)741-3707,E KEENE HUSKY,807 HWY 7 E RR8,PETERBOROUGH,ON,K9J 6X9,no,600,2100,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,3,ALT09,?,MS010,no,yes,yes,667900,R8,E30,,806218533RT,,ERNT,,,,,,44.295939,-78.27396,yes,no
4882,223,SSERV,yes,AIMCO HUSKY,HUSKY,(905)624-9871,(905)624-9871,AIMCO HUSKY,5145 DIXIE RD,MISSISSAUGA,ON,L4W 4G1,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT04,no,MS022,no,yes,yes,667913,R7,E30,CONS,839998275RT,,ERNT,104;173;175;,;;;, 1.00; 1.00; 1.00;,;;;,104;173;175;,43.63864,-79.624615,yes,no
4895,224,SSERV,yes,KEELE HUSKY,HUSKY,(905)761-5184,             ,KEELE HUSKY,2200 STEELES AVE W,CONCORD,ON,L4K 2Y7,no,600,2200,yes,no,no,,no,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS010,no,yes,yes,667894,R8,E30,CONS,819961939RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,43.781666,-79.49439,yes,no
4952,223,SSERV,no,STONEY CREEK HUSKY,HUSKY,(905)664-2694,(905)664-2694,STONEY CREEK HUSKY,281 BARTON ST,STONEY CREEK,ON,L8E 2K7,no,600,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,2,ALT09,no,MS020,no,yes,yes,667920,R7,E30,,844333831RT,,ERNT,,,,,,43.23009409,-79.7291994,yes,no
5007,108,SSERV,yes,BEAUMONT HUSKY MARKET,HUSKY,(780)929-6466,(780)929-8408,BEAUMONT HUSKY MARKET,5204 50 ST,BEAUMONT,AB,T4X 1E5,no,500,2400,yes,no,no,,yes,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,no,MS007,yes,yes,no,667884,R7,E30,CONS,838354736RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,53.35634727,-113.4154315,yes,no
5010,107,SSERV,yes,BELVEDERE HUSKY,HUSKY,(780)476-2166,(780)475-0044,BELVEDERE HUSKY,13203 66 ST,EDMONTON,AB,T5C 0B2,yes,,,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS002,no,yes,yes,667870,R4,E30,CONS,835580747RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,53.593059,-113.442396,yes,no
5022,108,SSERV,yes,BIG Z HUSKY,HUSKY,(780)482-3140,(780)482-3140,BIG Z HUSKY,11603 JASPER AVE,EDMONTON,AB,T5K 0M9,no,700,2400,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,1,ALT04,yes,MS002,no,no,no,667406,R7,E30,ECOD,850366659RT,,,,,,,174;175;,53.540852,-113.521897,yes,no
5025,107,SSERV,yes,BLACKGOLD HUSKY LEDUC,HUSKY,(780)986-1036,(780)986-1547,BLACKGOLD HUSKY LEDUC,4409 BLACKGOLD DR,LEDUC,AB,T9E 5Y5,no,600,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,yes,MS007,no,no,no,236414,R7,ECOD,ECOD,887657021RT,,,,,,,131;154;174;175;,53.257784,-113.5408321,yes,no
5031,220,FSERV,yes,BOWER PLAZA HUSKY,HUSKY,(403)346-6525,             ,BOWER PLAZA HUSKY,152 2325 50 AVE,RED DEER,AB,T4R 1C5,no,600,2200,yes,no,no,,no,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS007,no,yes,yes,667892,R7,E30,CONS,839715208RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,52.24189855,-113.8137297,yes,no
5032,344,SSERV,yes,NISKU HUSKY TS,HUSKY,(780)986-7867,(780)986-7898,NISKU HUSKY TS,201 8020 SPARROW DR,LEDUC,AB,T9E 7G3,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,no,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,?,?,3,ALT01,no,MS003,no,yes,?,667391,R1,E30,ECOD,835890351RT,,ERNT,,,,,131;154;164;174;175;,53.303071,-113.543493,no,yes
5033,106,SSERV,yes,TERRA LOSA MAC'S HUSKY,HUSKY,(780)443-3119,             ,TERRA LOSA MAC'S HUSKY,17260 - 95 AVE,EDMONTON,AB,T5T 6P1,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,1,ALT04,no,MS007,no,yes,yes,667950,R7,15,15,104855408RT,,,,,,,174;175;,53.53152125,-113.5885561,yes,no
5051,344,SSERV,yes,W EDMONTON INDUSTRIAL HUSKY,HUSKY,(780)455-6677,(780)455-6533,W EDMONTON INDUSTRIAL HUSKY,16002 114 AVE,EDMONTON,AB,T5M 2Z5,no,600,2000,yes,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,yes,no,no,yes,yes,?,?,?,3,ALT04,no,MS002,no,yes,?,218370,R1,E30,CONS,101318806RT,,ERNT,131;173;174;175;, 1.00;;;;, 1.00; 1.00; 1.00; 1.00;, 1.00;;;;,131;173;174;175;,53.56309,-113.597583,no,no
5060,107,SSERV,yes,CAPILANO HUSKY,HUSKY,(780)468-7659,(780)468-2243,CAPILANO HUSKY,6125 101 AVE,EDMONTON,AB,T6A 0H6,no,600,2300,yes,no,no,,yes,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,no,MS002,no,yes,yes,667870,R4,E30,CONS,835580747RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,53.541111,-113.426947,yes,no
5070,107,SSERV,yes,COLISEUM HUSKY,HUSKY,(780)471-2370,(780)479-4408,COLISEUM HUSKY,11820 WAYNE GRETZKY DR N,EDMONTON,AB,T5B 4L3,yes,,,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS002,no,yes,yes,667870,R4,E30,CONS,835580747RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,53.57112,-113.452322,yes,no
